trial,card,demanded_criterion,selected_pile,feedback,total_streaks
55,"[3, 2, 3, 1]",1,3,False,
56,"[1, 1, 2, 2]",1,1,True,
57,"[3, 3, 3, 2]",1,3,True,
58,"[3, 2, 1, 1]",1,3,False,
59,"[3, 2, 2, 2]",1,2,True,
60,"[1, 3, 2, 1]",1,3,True,
61,"[3, 1, 2, 3]",1,2,False,
62,"[2, 2, 3, 3]",1,2,True,
63,"[3, 1, 3, 3]",1,3,False,
64,"[1, 2, 3, 1]",1,2,True,
65,"[2, 2, 2, 1]",1,2,True,
66,"[1, 2, 3, 3]",1,2,True,
67,"[2, 3, 2, 3]",1,3,True,
68,"[1, 3, 1, 1]",1,3,True,
69,"[2, 1, 2, 3]",1,1,True,
70,"[2, 2, 1, 1]",1,2,True,
71,"[3, 1, 1, 1]",1,1,True,
72,"[3, 2, 2, 3]",1,2,True,
73,"[2, 1, 1, 3]",1,1,True,2.0
74,"[3, 1, 1, 2]",0,1,False,
75,"[1, 3, 1, 3]",0,3,False,
76,"[2, 2, 3, 2]",0,2,True,
77,"[2, 1, 2, 1]",0,1,False,
78,"[3, 3, 2, 2]",0,3,True,
79,"[1, 1, 3, 1]",0,1,True,
80,"[3, 2, 1, 2]",0,2,False,
81,"[3, 1, 1, 3]",0,1,False,
82,"[2, 2, 1, 3]",0,1,False,
83,"[2, 1, 1, 1]",0,1,False,
84,"[3, 3, 3, 1]",0,3,True,
85,"[1, 1, 3, 3]",0,1,True,
86,"[2, 3, 1, 3]",0,2,True,
87,"[3, 2, 2, 1]",0,3,True,
88,"[3, 1, 2, 2]",0,3,True,
89,"[1, 2, 2, 2]",0,1,True,
90,"[3, 1, 3, 1]",0,3,True,
91,"[2, 2, 2, 3]",0,2,True,
92,"[3, 2, 3, 2]",0,3,True,
93,"[2, 1, 3, 3]",0,2,True,3.0
94,"[1, 3, 2, 2]",3,1,False,
95,"[1, 1, 2, 3]",3,1,False,
96,"[3, 2, 1, 3]",3,2,False,
97,"[3, 1, 2, 1]",3,2,False,
98,"[1, 1, 2, 1]",3,1,True,
99,"[2, 1, 3, 1]",3,3,False,
100,"[2, 1, 1, 2]",3,1,False,
101,"[1, 2, 1, 1]",3,1,True,
102,"[2, 3, 3, 3]",3,3,True,
103,"[1, 3, 3, 1]",3,3,False,
104,"[3, 3, 2, 3]",3,3,True,
105,"[1, 3, 3, 2]",3,3,False,
106,"[2, 1, 2, 2]",3,1,False,
107,"[3, 3, 1, 1]",3,1,True,
108,"[2, 3, 3, 2]",3,3,False,
109,"[1, 1, 3, 2]",3,1,False,
110,"[2, 3, 3, 1]",3,3,False,
111,"[1, 1, 1, 3]",3,1,False,
112,"[1, 2, 1, 2]",3,1,False,
113,"[1, 2, 3, 2]",3,2,True,
114,"[3, 1, 3, 2]",3,3,False,
115,"[1, 3, 2, 3]",3,2,False,
116,"[2, 3, 1, 1]",3,3,False,
117,"[2, 2, 3, 1]",3,2,False,
118,"[3, 3, 1, 2]",3,3,False,
119,"[1, 2, 2, 1]",3,1,True,
120,"[3, 3, 1, 3]",3,1,False,
121,"[1, 3, 3, 3]",3,3,True,
122,"[2, 3, 2, 1]",3,2,False,
123,"[3, 2, 3, 3]",3,2,False,
124,"[2, 2, 1, 2]",3,2,True,
125,"[1, 1, 1, 2]",3,1,False,
126,"[1, 2, 1, 3]",3,1,False,
127,"[1, 2, 2, 3]",3,2,False,
128,"[3, 3, 2, 1]",3,1,True,
129,"[2, 3, 2, 2]",3,2,True,
130,"[2, 3, 1, 2]",3,2,True,
131,"[2, 1, 3, 2]",3,2,True,
132,"[1, 3, 1, 2]",3,2,True,
133,"[3, 2, 3, 1]",3,1,True,
134,"[1, 1, 2, 2]",3,2,True,
135,"[3, 3, 3, 2]",3,2,True,
136,"[3, 2, 1, 1]",3,1,True,
137,"[3, 2, 2, 2]",3,2,True,4.0
138,"[1, 3, 2, 1]",2,1,False,
139,"[3, 1, 2, 3]",2,3,False,
140,"[2, 2, 3, 3]",2,3,True,
141,"[3, 1, 3, 3]",2,3,True,
142,"[1, 2, 3, 1]",2,1,False,
143,"[2, 2, 2, 1]",2,2,True,
144,"[1, 2, 3, 3]",2,3,True,
145,"[2, 3, 2, 3]",2,3,False,
146,"[1, 3, 1, 1]",2,1,True,
147,"[2, 1, 2, 3]",2,1,False,
148,"[2, 2, 1, 1]",2,2,False,
149,"[3, 1, 1, 1]",2,1,True,
150,"[3, 2, 2, 3]",2,2,True,
151,"[2, 1, 1, 3]",2,1,True,
152,"[3, 1, 1, 2]",2,1,True,
153,"[1, 3, 1, 3]",2,1,True,
154,"[2, 2, 3, 2]",2,2,False,
155,"[2, 1, 2, 1]",2,2,True,
156,"[3, 3, 2, 2]",2,3,False,
