trial,card,demanded_criterion,selected_pile,feedback,total_streaks
115,"[1, 3, 1, 2]",3,3,False,
116,"[3, 1, 2, 3]",3,1,False,
117,"[3, 3, 2, 2]",3,2,True,
118,"[2, 2, 3, 3]",3,2,False,
119,"[1, 2, 2, 2]",3,1,False,
120,"[2, 2, 1, 1]",3,3,False,
121,"[2, 1, 3, 3]",3,2,False,
122,"[3, 1, 1, 3]",3,1,False,
123,"[3, 2, 1, 3]",3,2,False,
124,"[2, 1, 3, 1]",3,1,True,
125,"[2, 3, 2, 3]",3,3,True,
126,"[3, 1, 1, 2]",3,1,False,
127,"[1, 2, 1, 1]",3,1,True,
128,"[1, 2, 3, 1]",3,2,False,
129,"[1, 1, 2, 3]",3,1,False,
130,"[3, 2, 3, 1]",3,3,False,
131,"[2, 3, 1, 1]",3,3,False,
132,"[2, 1, 2, 1]",3,2,False,
133,"[2, 3, 2, 2]",3,2,True,
134,"[1, 3, 2, 1]",3,2,False,
135,"[1, 2, 1, 2]",3,1,False,
136,"[3, 3, 2, 3]",3,3,True,
137,"[2, 1, 3, 2]",3,1,False,
138,"[3, 2, 2, 1]",3,3,False,
139,"[1, 3, 3, 3]",3,3,True,
140,"[3, 2, 2, 3]",3,2,False,
141,"[3, 3, 3, 2]",3,1,False,
142,"[1, 2, 2, 1]",3,3,False,
143,"[2, 1, 1, 2]",3,2,True,
144,"[2, 3, 2, 1]",3,3,False,
145,"[1, 1, 1, 3]",3,1,False,
146,"[3, 3, 2, 1]",3,2,False,
147,"[2, 2, 2, 3]",3,1,False,
148,"[3, 1, 2, 2]",3,2,True,
149,"[2, 3, 3, 2]",3,2,True,
150,"[1, 1, 3, 3]",3,1,False,
151,"[3, 1, 3, 3]",3,2,False,
152,"[3, 2, 2, 2]",3,2,True,
153,"[2, 2, 2, 1]",3,2,False,
154,"[1, 1, 1, 2]",3,1,False,
155,"[2, 3, 1, 2]",3,2,True,
156,"[1, 1, 3, 1]",3,3,False,
