trial,card,demanded_criterion,selected_pile,feedback,total_streaks
93,"[3, 2, 2, 1]",3,2,False,
94,"[1, 3, 1, 2]",3,1,False,
95,"[3, 1, 2, 2]",3,3,False,
96,"[1, 1, 1, 2]",3,1,False,
97,"[3, 1, 1, 3]",3,1,False,
98,"[2, 2, 1, 2]",3,2,True,
99,"[3, 1, 3, 3]",3,1,False,
100,"[1, 2, 3, 2]",3,2,True,
101,"[2, 2, 3, 3]",3,2,False,
102,"[1, 1, 3, 1]",3,1,True,
103,"[3, 1, 1, 2]",3,1,False,
104,"[1, 3, 3, 2]",3,3,False,
105,"[3, 2, 2, 3]",3,2,False,
106,"[2, 1, 2, 1]",3,1,True,
107,"[1, 2, 2, 2]",3,2,True,
108,"[1, 1, 1, 3]",3,1,False,
109,"[1, 2, 2, 1]",3,2,False,
110,"[3, 2, 1, 2]",3,2,True,
111,"[2, 1, 2, 3]",3,1,False,
112,"[2, 3, 2, 2]",3,3,False,
113,"[2, 1, 1, 3]",3,1,False,
114,"[1, 3, 1, 3]",3,3,True,
115,"[1, 1, 2, 3]",3,1,False,
116,"[1, 3, 3, 3]",3,3,True,
117,"[2, 3, 3, 2]",3,3,False,
118,"[3, 3, 2, 1]",3,2,False,
119,"[2, 1, 2, 2]",3,2,True,
120,"[3, 3, 3, 2]",3,3,False,
121,"[1, 2, 1, 3]",3,2,False,
122,"[2, 2, 2, 3]",3,2,False,
123,"[2, 2, 3, 2]",3,3,False,
124,"[3, 3, 1, 3]",3,3,True,
125,"[2, 1, 3, 1]",3,3,False,
126,"[2, 3, 1, 3]",3,3,True,
127,"[3, 2, 1, 3]",3,3,True,
128,"[1, 3, 2, 3]",3,3,True,
129,"[2, 2, 1, 3]",3,3,True,
130,"[1, 3, 2, 1]",3,1,True,
131,"[2, 3, 1, 1]",3,1,True,
132,"[2, 3, 3, 1]",3,1,True,
133,"[2, 1, 1, 1]",3,1,True,
134,"[2, 3, 1, 2]",3,2,True,
135,"[3, 2, 1, 1]",3,1,True,4.0
136,"[3, 1, 3, 1]",0,1,False,
137,"[2, 2, 2, 1]",0,1,False,
138,"[3, 2, 3, 2]",0,3,True,
139,"[2, 1, 1, 2]",0,1,False,
140,"[1, 2, 3, 3]",0,3,False,
141,"[2, 1, 3, 2]",0,3,False,
142,"[1, 1, 3, 3]",0,3,False,
143,"[1, 1, 3, 2]",0,2,False,
144,"[3, 2, 2, 2]",0,2,False,
145,"[1, 2, 1, 1]",0,1,True,
146,"[3, 3, 2, 3]",0,3,True,
147,"[2, 3, 3, 3]",0,3,False,
148,"[2, 3, 2, 3]",0,2,True,
149,"[1, 2, 3, 1]",0,2,False,
150,"[3, 3, 1, 1]",0,1,False,
151,"[2, 1, 3, 3]",0,3,False,
152,"[1, 1, 2, 2]",0,2,False,
153,"[1, 1, 2, 1]",0,3,False,
154,"[3, 1, 2, 3]",0,1,False,
155,"[1, 3, 3, 1]",0,3,False,
156,"[3, 2, 3, 3]",0,3,True,
