trial,card,demanded_criterion,selected_pile,feedback,total_streaks
80,"[2, 1, 1, 3]",3,2,False,
81,"[1, 2, 1, 3]",3,2,False,
82,"[1, 2, 2, 3]",3,1,False,
83,"[3, 1, 2, 1]",3,1,True,
84,"[2, 2, 3, 2]",3,3,False,
85,"[3, 3, 2, 1]",3,2,False,
86,"[3, 1, 3, 3]",3,1,False,
87,"[1, 3, 2, 1]",3,1,True,
88,"[3, 3, 3, 1]",3,2,False,
89,"[3, 1, 1, 2]",3,2,True,
90,"[2, 1, 1, 2]",3,1,False,
91,"[3, 3, 2, 3]",3,3,True,
92,"[3, 1, 2, 3]",3,2,False,
93,"[2, 3, 1, 2]",3,1,False,
94,"[2, 1, 3, 3]",3,2,False,
95,"[3, 2, 1, 2]",3,2,True,
96,"[1, 1, 1, 2]",3,3,False,
97,"[2, 3, 3, 1]",3,3,False,
98,"[2, 2, 1, 1]",3,1,True,
99,"[2, 2, 3, 1]",3,1,True,
100,"[1, 1, 3, 1]",3,2,False,
101,"[1, 3, 3, 1]",3,2,False,
102,"[3, 2, 2, 2]",3,2,True,
103,"[2, 3, 3, 3]",3,1,False,
104,"[2, 2, 1, 2]",3,1,False,
105,"[2, 2, 1, 3]",3,1,False,
106,"[3, 1, 1, 3]",3,1,False,
107,"[1, 2, 3, 1]",3,1,True,
108,"[2, 1, 3, 2]",3,3,False,
109,"[3, 3, 1, 1]",3,2,False,
110,"[3, 2, 1, 3]",3,3,True,
111,"[2, 3, 2, 3]",3,1,False,
112,"[3, 1, 2, 2]",3,1,False,
113,"[1, 2, 1, 2]",3,1,False,
114,"[3, 3, 3, 2]",3,3,False,
115,"[2, 2, 2, 3]",3,2,False,
116,"[2, 3, 2, 2]",3,1,False,
117,"[2, 1, 2, 2]",3,1,False,
118,"[3, 2, 3, 1]",3,1,True,
119,"[2, 3, 1, 1]",3,1,True,
120,"[1, 2, 1, 1]",3,3,False,
121,"[1, 3, 1, 2]",3,2,True,
122,"[3, 2, 2, 1]",3,2,False,
123,"[2, 1, 2, 3]",3,1,False,
124,"[3, 3, 1, 2]",3,2,True,
125,"[1, 1, 2, 2]",3,1,False,
126,"[1, 3, 3, 3]",3,1,False,
127,"[2, 3, 2, 1]",3,3,False,
128,"[1, 1, 1, 3]",3,3,True,
129,"[1, 2, 2, 1]",3,2,False,
130,"[3, 3, 1, 3]",3,2,False,
131,"[1, 3, 3, 2]",3,2,True,
132,"[3, 2, 3, 2]",3,1,False,
133,"[2, 3, 3, 2]",3,1,False,
134,"[3, 2, 2, 3]",3,2,False,
135,"[1, 3, 1, 3]",3,1,False,
136,"[1, 3, 2, 2]",3,1,False,
137,"[1, 3, 2, 3]",3,1,False,
138,"[2, 2, 3, 3]",3,1,False,
139,"[2, 3, 1, 3]",3,1,False,
140,"[3, 1, 1, 1]",3,1,True,
141,"[1, 2, 3, 3]",3,1,False,
142,"[1, 2, 3, 2]",3,2,True,
143,"[3, 2, 1, 1]",3,1,True,
144,"[2, 1, 2, 1]",3,3,False,
145,"[3, 1, 3, 2]",3,2,True,
146,"[1, 1, 2, 1]",3,3,False,
147,"[2, 1, 1, 1]",3,3,False,
148,"[1, 3, 1, 1]",3,2,False,
149,"[1, 2, 2, 2]",3,1,False,
150,"[3, 2, 3, 3]",3,1,False,
151,"[2, 2, 2, 1]",3,1,True,
152,"[3, 3, 2, 2]",3,1,False,
153,"[2, 1, 3, 1]",3,1,True,
154,"[1, 1, 3, 2]",3,3,False,
155,"[1, 1, 3, 3]",3,2,False,
156,"[1, 1, 2, 3]",3,1,False,
